0,1,2,3,4
22725.png,pos,1,Woman,latino hispanic
22727.png,pos,0,Woman,asian
22728.png,neg,0,Man,asian
22729.png,neg,1,Man,latino hispanic
22730.png,pos,0,Woman,latino hispanic
22732.png,neutral,0,Man,latino hispanic
22733.png,neg,0,Man,white
22737.png,pos,0,Woman,asian
22739.png,neutral,0,Man,latino hispanic
22744.png,neutral,1,Man,black
22745.png,pos,1,Man,asian
22747.png,pos,0,Woman,latino hispanic
22749.png,neutral,1,Man,black
22753.png,pos,1,Man,asian
22754.png,neutral,0,Woman,asian
22755.png,neg,0,Man,latino hispanic
22758.png,pos,1,Man,latino hispanic
22759.png,pos,1,Man,asian
22760.png,pos,1,Man,black
22762.png,neutral,0,Man,latino hispanic
22764.png,neutral,0,Man,asian
22765.png,neutral,1,Man,asian
22766.png,neg,1,Woman,latino hispanic
22769.png,neg,0,Man,asian
22775.png,neutral,0,Woman,asian
22776.png,neg,0,Man,white
22781.png,neg,0,Man,white
22782.png,neutral,1,Man,asian
22789.png,neutral,0,Man,asian
22793.png,pos,1,Man,asian
22795.png,pos,0,Man,asian
22796.png,neg,0,Man,white
22801.png,neutral,0,Woman,asian
22803.png,pos,0,Woman,asian
22804.png,pos,0,Woman,asian
22809.png,neutral,0,Man,asian
22811.png,neutral,0,Man,asian
22815.png,neutral,1,Man,asian
22816.png,neg,1,Man,white
22817.png,neg,1,Man,white
22819.png,pos,1,Man,asian
22820.png,pos,0,Man,asian
22821.png,neg,1,Woman,white
22823.png,pos,1,Man,asian
22824.png,neg,1,Man,latino hispanic
22827.png,neg,0,Man,white
22828.png,neutral,0,Man,asian
22829.png,neutral,0,Woman,latino hispanic
22830.png,neutral,0,Woman,asian
22831.png,pos,1,Man,asian
22832.png,pos,1,Woman,asian
22835.png,pos,1,Woman,black
22838.png,pos,1,Woman,latino hispanic
22842.png,neutral,0,Man,latino hispanic
22845.png,neutral,1,Man,asian
22846.png,pos,1,Woman,asian
22847.png,neg,1,Man,asian
22848.png,neg,0,Man,latino hispanic
22850.png,neutral,0,Woman,asian
22853.png,pos,1,Man,asian
22856.png,pos,0,Woman,latino hispanic
22858.png,pos,0,Man,latino hispanic
22859.png,pos,0,Man,asian
22860.png,neutral,0,Woman,asian
22863.png,neg,1,Man,white
22865.png,neutral,0,Man,asian
22866.png,pos,0,Man,black
22868.png,pos,0,Man,asian
22869.png,neg,1,Man,white
22871.png,neutral,1,Man,black
22876.png,pos,0,Woman,asian
22878.png,pos,1,Woman,asian
22879.png,pos,1,Man,asian
22883.png,neg,1,Man,asian
22884.png,pos,1,Woman,asian
22885.png,pos,0,Man,asian
22888.png,neutral,1,Man,asian
22889.png,neg,0,Man,white
22891.png,pos,0,Man,black
22894.png,pos,0,Woman,latino hispanic
22896.png,pos,0,Man,asian
22898.png,neutral,1,Man,latino hispanic
22901.png,neutral,1,Man,latino hispanic
22903.png,pos,1,Man,asian
22905.png,neutral,0,Woman,asian
22909.png,neg,0,Man,white
22911.png,pos,0,Woman,asian
22912.png,pos,1,Man,asian
22914.png,pos,0,Man,latino hispanic
22916.png,pos,0,Woman,asian
22917.png,pos,0,Man,asian
22918.png,neg,0,Man,asian
22926.png,neutral,0,Woman,asian
22929.png,neutral,0,Man,latino hispanic
22931.png,pos,0,Man,black
22934.png,pos,0,Man,asian
22935.png,neutral,1,Man,latino hispanic
22937.png,pos,0,Man,asian
22940.png,pos,0,Woman,latino hispanic
22941.png,neg,0,Man,white
22942.png,pos,1,Man,asian
22946.png,neutral,0,Woman,asian
22947.png,neg,1,Man,asian
22948.png,pos,1,Woman,asian
22949.png,pos,1,Woman,black
22951.png,pos,0,Man,black
22953.png,pos,1,Man,asian
22954.png,pos,0,Woman,latino hispanic
22955.png,pos,0,Woman,asian
22958.png,pos,0,Man,asian
22961.png,neg,0,Man,white
22963.png,neg,0,Man,asian
22964.png,pos,0,Man,asian
22965.png,neg,0,Man,latino hispanic
22968.png,pos,0,Woman,latino hispanic
22969.png,pos,0,Woman,asian
22970.png,neutral,0,Woman,latino hispanic
22973.png,pos,0,Woman,latino hispanic
22976.png,neg,1,Man,white
22977.png,pos,0,Woman,asian
22981.png,pos,0,Woman,latino hispanic
22983.png,pos,0,Man,asian
22984.png,neg,1,Man,asian
22987.png,pos,1,Woman,latino hispanic
22989.png,neg,0,Man,latino hispanic
22992.png,pos,0,Woman,asian
22993.png,neutral,1,Man,asian
22994.png,pos,0,Man,black
22995.png,neg,0,Woman,asian
22996.png,neutral,0,Man,black
22997.png,pos,0,Man,asian
22998.png,neutral,0,Man,black
23000.png,neutral,0,Man,latino hispanic
23002.png,neutral,1,Woman,latino hispanic
23003.png,pos,1,Man,asian
23004.png,pos,0,Woman,latino hispanic
23006.png,neutral,0,Man,asian
23008.png,neg,1,Man,white
23010.png,pos,0,Man,asian
23012.png,neutral,0,Man,asian
23014.png,pos,0,Woman,asian
23015.png,pos,1,Man,asian
23019.png,neg,1,Woman,white
23026.png,neutral,0,Man,latino hispanic
23027.png,neg,1,Man,white
23028.png,neg,0,Woman,white
23029.png,neg,0,Woman,white
23038.png,pos,0,Woman,latino hispanic
23040.png,neg,0,Woman,white
23046.png,neg,1,Man,white
23048.png,pos,0,Woman,latino hispanic
23050.png,neutral,0,Man,black
23058.png,neutral,0,Man,black
23060.png,pos,1,Man,latino hispanic
23062.png,pos,0,Woman,latino hispanic
23067.png,pos,1,Man,latino hispanic
23068.png,pos,0,Woman,latino hispanic
23071.png,neg,0,Man,white
23073.png,neg,0,Man,white
23075.png,neg,0,Man,white
23081.png,neg,0,Man,latino hispanic
23085.png,pos,0,Man,latino hispanic
23089.png,pos,0,Woman,latino hispanic
23094.png,pos,1,Man,latino hispanic
23099.png,pos,0,Man,latino hispanic
23100.png,neutral,1,Man,black
23103.png,pos,0,Man,latino hispanic
23109.png,pos,0,Man,black
23112.png,pos,0,Woman,latino hispanic
23117.png,pos,0,Woman,latino hispanic
23119.png,neg,0,Woman,white
23125.png,pos,0,Man,black
23134.png,pos,1,Man,latino hispanic
23135.png,neutral,0,Man,black
23136.png,neutral,1,Man,latino hispanic
23139.png,neg,0,Man,asian
23140.png,pos,1,Woman,latino hispanic
23155.png,pos,0,Man,black
23158.png,pos,1,Man,latino hispanic
23163.png,neutral,1,Man,latino hispanic
23165.png,pos,0,Woman,latino hispanic
23166.png,pos,1,Man,asian
23168.png,pos,0,Woman,latino hispanic
23169.png,pos,0,Woman,latino hispanic
23173.png,neutral,0,Woman,asian
23174.png,neutral,0,Woman,asian
23175.png,neg,0,Man,white
23195.png,pos,0,Woman,latino hispanic
23196.png,pos,0,Man,latino hispanic
23199.png,neutral,1,Man,black
23203.png,neg,0,Man,white
23205.png,neg,1,Man,asian
23212.png,pos,0,Woman,latino hispanic
23214.png,pos,1,Man,latino hispanic
23217.png,neg,0,Woman,white
23218.png,neutral,1,Man,latino hispanic
23221.png,pos,0,Man,latino hispanic
23229.png,neutral,0,Woman,latino hispanic
23230.png,neutral,0,Man,latino hispanic
23234.png,neutral,0,Woman,latino hispanic
23235.png,pos,0,Man,latino hispanic
23244.png,pos,0,Woman,latino hispanic
23250.png,neg,1,Woman,asian
23253.png,neg,1,Man,white
23261.png,neg,0,Man,asian
23263.png,neg,1,Man,white
23268.png,pos,1,Man,latino hispanic
23270.png,neutral,1,Man,black
23272.png,pos,1,Man,latino hispanic
23273.png,neutral,0,Man,black
23281.png,neg,1,Man,white
23285.png,neg,0,Man,white
23288.png,neutral,1,Man,black
23296.png,neg,0,Woman,white
23297.png,neg,0,Man,white
23300.png,pos,0,Woman,black
23301.png,neg,1,Man,white
23303.png,neg,0,Woman,white
23306.png,neg,0,Man,white
23314.png,neg,1,Man,asian
23319.png,neg,1,Man,asian
23320.png,neutral,0,Man,latino hispanic
23321.png,neg,0,Man,latino hispanic
23326.png,neg,0,Man,white
23327.png,neg,0,Woman,white
23331.png,neg,0,Man,white
23332.png,neg,0,Man,white
23333.png,neg,1,Man,white
23336.png,neg,1,Man,white
23338.png,pos,0,Man,black
23339.png,neg,0,Man,latino hispanic
23340.png,neg,0,Man,asian
23342.png,neg,1,Man,latino hispanic
23343.png,pos,0,Man,black
23345.png,neg,0,Man,white
23348.png,pos,1,Woman,latino hispanic
23354.png,neg,1,Woman,white
23355.png,neutral,1,Man,latino hispanic
23362.png,pos,1,Man,black
23364.png,neg,1,Man,white
23381.png,neutral,1,Man,black
23382.png,pos,0,Man,black
23383.png,neutral,0,Woman,black
23392.png,pos,1,Woman,latino hispanic
23393.png,pos,1,Man,latino hispanic
23394.png,pos,0,Woman,latino hispanic
23397.png,neg,1,Woman,white
23398.png,neg,0,Man,white
23401.png,neg,0,Woman,white
23410.png,pos,0,Woman,latino hispanic
23418.png,neutral,0,Man,asian
23421.png,neutral,1,Man,asian
23422.png,neg,0,Man,latino hispanic
23424.png,neutral,1,Man,black
23425.png,neutral,0,Man,asian
23429.png,pos,1,Woman,latino hispanic
23430.png,neg,0,Woman,asian
23442.png,neutral,1,Man,latino hispanic
23443.png,neg,0,Woman,asian
23450.png,pos,0,Man,latino hispanic
23451.png,neg,0,Man,white
23452.png,neg,1,Man,black
23464.png,pos,0,Woman,latino hispanic
23473.png,pos,0,Man,latino hispanic
23477.png,neg,0,Man,white
23480.png,neutral,0,Man,black
23481.png,pos,0,Woman,latino hispanic
23488.png,neutral,0,Man,black
23492.png,pos,1,Man,latino hispanic
23493.png,neg,0,Woman,white
23501.png,neg,0,Man,white
23503.png,neg,1,Man,white
23504.png,pos,0,Woman,black
23505.png,neg,1,Man,white
23507.png,neg,0,Woman,asian
23522.png,pos,1,Man,black
23528.png,pos,1,Man,black
23529.png,neg,0,Man,white
23530.png,pos,0,Woman,black
23531.png,neg,0,Woman,white
23533.png,neg,0,Man,white
23539.png,pos,0,Woman,latino hispanic
23541.png,neg,0,Man,white
23543.png,neg,0,Man,white
23545.png,pos,0,Man,latino hispanic
23547.png,neg,1,Man,white
23556.png,neutral,1,Man,latino hispanic
23578.png,neg,0,Man,white
23581.png,neg,0,Woman,white
23585.png,neutral,1,Man,latino hispanic
23589.png,neg,0,Man,white
23594.png,neutral,1,Man,latino hispanic
23596.png,neg,0,Man,white
23604.png,neg,0,Man,white
23607.png,neg,1,Woman,white
23611.png,neg,0,Man,white
23614.png,neg,0,Woman,latino hispanic
23622.png,neg,0,Man,white
23627.png,neg,1,Man,white
23631.png,neutral,0,Man,black
23634.png,neg,0,Man,white
23639.png,neg,1,Man,white
23643.png,neg,0,Woman,asian
23644.png,neg,0,Man,white
23645.png,neutral,0,Woman,latino hispanic
23648.png,neutral,1,Man,latino hispanic
23654.png,pos,0,Man,black
23656.png,neg,0,Man,white
23666.png,pos,0,Man,black
23667.png,pos,1,Woman,latino hispanic
23672.png,pos,0,Woman,black
23675.png,pos,0,Man,latino hispanic
23676.png,neg,1,Man,white
23679.png,neg,1,Man,white
23683.png,neg,0,Man,white
23686.png,neutral,0,Woman,latino hispanic
23687.png,pos,1,Woman,black
23688.png,pos,1,Woman,black
23696.png,pos,0,Man,latino hispanic
23698.png,pos,0,Woman,latino hispanic
23710.png,pos,0,Man,latino hispanic
23711.png,neg,0,Woman,asian
23714.png,neutral,0,Woman,latino hispanic
23725.png,neg,0,Man,white
23726.png,pos,0,Man,asian
23727.png,neutral,0,Woman,asian
23728.png,neg,0,Woman,asian
23732.png,neg,0,Man,white
23734.png,pos,1,Woman,latino hispanic
23739.png,pos,1,Woman,latino hispanic
23741.png,pos,0,Man,black
23742.png,pos,0,Man,asian
23747.png,pos,0,Man,latino hispanic
23750.png,pos,0,Man,black
23751.png,pos,0,Woman,latino hispanic
23752.png,pos,0,Man,latino hispanic
23756.png,pos,0,Man,black
23758.png,neg,0,Man,latino hispanic
23759.png,neg,0,Man,asian
23761.png,neg,0,Man,white
23765.png,neg,0,Man,white
23766.png,neutral,1,Man,black
23771.png,neutral,0,Woman,latino hispanic
23773.png,neg,0,Man,white
23774.png,pos,1,Man,latino hispanic
23775.png,pos,1,Man,black
23777.png,pos,0,Man,black
23779.png,pos,0,Man,latino hispanic
23783.png,pos,0,Man,black
23791.png,neutral,0,Man,black
23798.png,neg,1,Man,white
23809.png,pos,0,Man,latino hispanic
23810.png,neg,0,Man,asian
23813.png,neutral,0,Man,latino hispanic
23817.png,neg,0,Man,white
23821.png,pos,0,Woman,asian
23823.png,pos,0,Man,asian
23824.png,neg,0,Man,white
23825.png,pos,0,Man,latino hispanic
23829.png,neutral,1,Woman,latino hispanic
23830.png,pos,0,Woman,asian
23833.png,neg,0,Woman,asian
23834.png,neutral,0,Man,asian
23840.png,neg,1,Man,latino hispanic
23843.png,pos,0,Man,black
23844.png,pos,1,Man,black
23845.png,neutral,0,Woman,asian
23846.png,pos,1,Woman,black
23847.png,pos,0,Man,latino hispanic
23848.png,pos,1,Woman,black
23850.png,pos,0,Man,latino hispanic
23855.png,neutral,1,Man,latino hispanic
23856.png,neutral,0,Woman,asian
23857.png,pos,0,Man,latino hispanic
23864.png,pos,0,Man,asian
23867.png,pos,0,Man,latino hispanic
23873.png,neg,0,Man,latino hispanic
23879.png,pos,0,Man,latino hispanic
23882.png,neutral,0,Man,asian
23884.png,pos,1,Woman,black
23888.png,pos,0,Man,asian
23890.png,pos,1,Man,black
23891.png,pos,0,Woman,asian
23894.png,neutral,0,Man,latino hispanic
23896.png,pos,0,Man,asian
23897.png,pos,0,Woman,latino hispanic
23898.png,neutral,0,Woman,asian
23900.png,pos,0,Woman,latino hispanic
23901.png,pos,1,Woman,asian
23902.png,neutral,1,Man,latino hispanic
23904.png,pos,1,Man,black
23910.png,pos,0,Woman,latino hispanic
23912.png,neutral,0,Man,black
23916.png,pos,0,Woman,asian
23922.png,neutral,0,Man,asian
23926.png,pos,0,Man,black
23927.png,neutral,0,Man,black
23935.png,neutral,1,Man,black
23936.png,pos,1,Man,asian
23938.png,neutral,1,Man,latino hispanic
23941.png,neutral,0,Man,latino hispanic
23947.png,neutral,0,Man,latino hispanic
23951.png,neg,1,Man,latino hispanic
23952.png,neg,1,Man,asian
23953.png,pos,0,Man,latino hispanic
23954.png,neutral,0,Man,black
23963.png,pos,0,Man,black
23968.png,neg,1,Woman,asian
23977.png,pos,1,Man,latino hispanic
23980.png,neutral,0,Man,latino hispanic
23988.png,neg,1,Man,asian
23989.png,pos,0,Woman,latino hispanic
23990.png,neg,0,Man,white
24002.png,neutral,0,Man,latino hispanic
24003.png,neutral,0,Woman,black
24007.png,neg,1,Man,white
24008.png,neg,1,Man,white
24009.png,neutral,0,Man,black
24010.png,neutral,0,Man,asian
24011.png,pos,0,Woman,latino hispanic
24012.png,pos,0,Woman,asian
24013.png,neutral,0,Man,asian
24014.png,neutral,0,Woman,asian
24018.png,neg,1,Man,latino hispanic
24019.png,neutral,0,Woman,latino hispanic
24021.png,pos,0,Woman,asian
24023.png,pos,0,Man,asian
24025.png,pos,0,Man,asian
24026.png,neutral,0,Woman,asian
24027.png,pos,0,Man,asian
24029.png,neg,1,Man,asian
24033.png,neg,1,Man,white
24039.png,neg,0,Man,asian
24040.png,pos,1,Man,black
24041.png,pos,1,Man,black
24042.png,pos,1,Man,black
24043.png,neutral,0,Man,asian
24044.png,neutral,0,Man,asian
24046.png,neg,0,Man,white
24049.png,pos,1,Woman,asian
24050.png,pos,1,Woman,asian
24051.png,pos,0,Man,latino hispanic
24053.png,neutral,0,Woman,latino hispanic
24054.png,pos,0,Woman,latino hispanic
24055.png,pos,0,Woman,latino hispanic
24057.png,neg,1,Man,white
24060.png,pos,1,Woman,latino hispanic
24061.png,neutral,1,Man,black
24064.png,neutral,1,Man,latino hispanic
24065.png,neg,0,Man,asian
24067.png,pos,0,Woman,latino hispanic
24068.png,neutral,0,Man,asian
24069.png,neg,1,Man,white
24071.png,pos,1,Woman,asian
24073.png,pos,0,Man,asian
24078.png,neg,1,Man,white
24081.png,pos,0,Man,latino hispanic
24082.png,neg,1,Man,white
24085.png,neutral,0,Man,asian
24086.png,neutral,0,Woman,latino hispanic
24087.png,neg,0,Man,white
24091.png,neg,1,Man,white
24093.png,pos,0,Woman,asian
24094.png,neg,1,Man,black
24095.png,pos,0,Man,asian
24096.png,neutral,1,Man,asian
24097.png,pos,1,Man,latino hispanic
24100.png,pos,1,Woman,asian
24103.png,pos,0,Woman,asian
24106.png,pos,0,Man,latino hispanic
24120.png,neg,1,Man,asian
24122.png,neg,0,Man,white
24130.png,neg,0,Woman,white
24132.png,pos,1,Man,latino hispanic
24133.png,neg,0,Man,white
24135.png,neutral,0,Man,asian
24137.png,pos,0,Man,black
24138.png,pos,1,Woman,asian
24140.png,pos,1,Man,asian
24141.png,pos,0,Woman,asian
24142.png,pos,1,Woman,asian
24143.png,neg,1,Woman,white
24146.png,pos,1,Woman,asian
24148.png,pos,0,Woman,asian
24149.png,neg,0,Woman,asian
24152.png,neutral,1,Man,black
24153.png,pos,0,Man,black
24158.png,pos,1,Woman,asian
24159.png,pos,0,Man,latino hispanic
24161.png,pos,0,Woman,asian
24162.png,pos,0,Woman,latino hispanic
24163.png,pos,0,Woman,asian
24164.png,pos,1,Woman,asian
24165.png,pos,0,Man,asian
24166.png,pos,0,Woman,asian
24168.png,neutral,1,Woman,latino hispanic
24169.png,neg,0,Man,white
24172.png,pos,0,Man,asian
24173.png,pos,0,Man,asian
24174.png,pos,0,Man,latino hispanic
24175.png,neg,0,Man,white
24176.png,neg,0,Man,white
24177.png,pos,1,Woman,black
24179.png,pos,0,Woman,latino hispanic
24186.png,pos,0,Woman,asian
24187.png,pos,1,Woman,black
24188.png,pos,1,Man,latino hispanic
24191.png,neg,1,Woman,latino hispanic
24194.png,pos,0,Man,asian
24195.png,pos,1,Man,asian
24197.png,pos,1,Man,asian
24198.png,neutral,0,Man,asian
24201.png,neutral,1,Man,asian
24202.png,pos,0,Woman,latino hispanic
24205.png,neutral,0,Man,asian
24209.png,pos,1,Man,asian
24210.png,neutral,0,Man,latino hispanic
24211.png,neg,1,Woman,asian
24214.png,neg,0,Woman,white
24215.png,pos,0,Man,latino hispanic
24217.png,pos,0,Woman,latino hispanic
24221.png,pos,0,Man,asian
24222.png,pos,0,Man,asian
24224.png,pos,0,Woman,asian
24225.png,neutral,0,Man,asian
24226.png,pos,0,Woman,asian
24228.png,pos,0,Woman,asian
24231.png,neutral,0,Man,asian
24236.png,pos,0,Man,asian
24238.png,neutral,0,Man,latino hispanic
24239.png,pos,0,Man,latino hispanic
24240.png,neutral,1,Man,asian
24241.png,pos,1,Man,asian
24244.png,pos,0,Woman,asian
24248.png,neutral,0,Man,asian
24250.png,neutral,1,Man,asian
24251.png,neg,1,Man,white
24254.png,neg,1,Woman,white
24262.png,pos,0,Woman,asian
24263.png,pos,1,Man,latino hispanic
24264.png,pos,0,Man,asian
24271.png,pos,0,Woman,asian
24272.png,pos,0,Woman,latino hispanic
24274.png,neutral,1,Woman,latino hispanic
24275.png,pos,0,Woman,latino hispanic
24278.png,pos,1,Man,asian
24280.png,pos,0,Man,asian
24281.png,pos,0,Woman,black
24286.png,pos,1,Man,asian
24287.png,neg,1,Man,white
24288.png,neg,1,Man,white
24289.png,neutral,0,Man,asian
24291.png,neg,1,Man,white
24292.png,neg,0,Man,white
24293.png,pos,0,Man,asian
24294.png,neg,0,Man,white
24296.png,pos,0,Man,asian
24297.png,pos,1,Man,asian
24298.png,pos,1,Man,black
24299.png,neutral,0,Man,latino hispanic
24302.png,pos,0,Man,latino hispanic
24304.png,neg,0,Woman,white
24306.png,neutral,1,Woman,asian
24309.png,pos,0,Man,latino hispanic
24311.png,pos,0,Man,latino hispanic
24313.png,pos,1,Woman,asian
24314.png,neg,1,Man,latino hispanic
24316.png,pos,0,Man,latino hispanic
24320.png,pos,0,Woman,latino hispanic
24323.png,neutral,1,Man,asian
24324.png,neg,0,Woman,white
24325.png,pos,1,Man,black
24329.png,pos,1,Man,asian
24332.png,pos,0,Man,latino hispanic
24335.png,neutral,1,Man,latino hispanic
24337.png,pos,0,Woman,asian
24340.png,neg,0,Man,white
24341.png,pos,0,Man,latino hispanic
24342.png,pos,1,Man,asian
24343.png,pos,0,Woman,black
24346.png,neutral,0,Man,black
24347.png,neg,1,Man,asian
24356.png,pos,0,Man,black
24363.png,pos,0,Man,asian
24364.png,pos,0,Woman,latino hispanic
24365.png,neg,1,Man,white
24367.png,neutral,0,Woman,asian
24368.png,pos,0,Woman,asian
24370.png,neutral,1,Woman,asian
24371.png,neg,1,Man,asian
24372.png,neutral,0,Man,latino hispanic
24374.png,neg,1,Man,asian
24375.png,pos,1,Woman,latino hispanic
24377.png,pos,0,Man,latino hispanic
24381.png,pos,0,Man,latino hispanic
24383.png,neutral,0,Man,asian
24391.png,pos,0,Man,asian
24398.png,pos,1,Man,asian
24403.png,pos,0,Man,asian
24404.png,neg,0,Woman,latino hispanic
24406.png,pos,0,Woman,asian
24410.png,pos,0,Woman,asian
24411.png,neutral,0,Man,latino hispanic
24414.png,neg,1,Man,white
24415.png,neutral,1,Man,latino hispanic
24418.png,neutral,1,Man,asian
24419.png,pos,0,Man,latino hispanic
24420.png,neutral,0,Woman,asian
24421.png,pos,0,Man,asian
24422.png,pos,0,Woman,latino hispanic
24427.png,neg,1,Man,black
24429.png,neg,0,Man,latino hispanic
24430.png,pos,1,Man,black
24431.png,pos,0,Woman,asian
24432.png,neutral,0,Woman,asian
24437.png,neutral,0,Man,latino hispanic
24438.png,neutral,0,Woman,asian
24440.png,pos,1,Man,black
24441.png,pos,1,Man,latino hispanic
24442.png,pos,0,Man,asian
24444.png,neutral,0,Woman,latino hispanic
24446.png,neutral,0,Woman,asian
24447.png,neutral,0,Woman,asian
24448.png,neg,0,Man,white
24450.png,neutral,1,Man,asian
24452.png,pos,0,Man,asian
24456.png,neutral,0,Woman,latino hispanic
24458.png,pos,0,Woman,asian
24460.png,pos,0,Man,asian
24461.png,neutral,1,Man,asian
24465.png,neg,1,Woman,white
24471.png,neutral,1,Man,asian
24472.png,pos,0,Man,asian
24473.png,pos,1,Man,black
24474.png,pos,0,Woman,latino hispanic
24475.png,neutral,0,Woman,latino hispanic
24477.png,neutral,0,Woman,asian
24481.png,pos,0,Woman,latino hispanic
24483.png,pos,0,Man,latino hispanic
24485.png,pos,0,Woman,latino hispanic
24487.png,pos,0,Man,asian
24488.png,pos,1,Man,asian
24489.png,neg,0,Woman,white
24490.png,neg,1,Man,white
24491.png,pos,0,Woman,latino hispanic
24492.png,neg,1,Man,white
24493.png,pos,1,Man,asian
24494.png,pos,0,Woman,asian
24495.png,neutral,0,Man,asian
24499.png,neutral,1,Man,latino hispanic
24500.png,neutral,0,Man,asian
24502.png,neg,1,Man,white
24503.png,neutral,1,Man,asian
24504.png,pos,0,Man,asian
24505.png,pos,0,Man,asian
24507.png,neg,0,Woman,asian
24510.png,pos,0,Man,asian
24511.png,neg,1,Man,white
24514.png,neutral,0,Woman,asian
24515.png,pos,0,Woman,latino hispanic
24517.png,pos,0,Man,asian
24518.png,neutral,0,Woman,asian
24519.png,pos,1,Man,asian
24521.png,neutral,0,Woman,asian
24522.png,pos,1,Man,asian
24523.png,neutral,0,Man,latino hispanic
24524.png,pos,0,Woman,asian
24525.png,pos,0,Man,asian
24526.png,neg,0,Man,white
24528.png,pos,0,Man,asian
24530.png,pos,1,Man,asian
24531.png,pos,0,Man,asian
