Name,FacialExp
38713,neutral
38714,happy
38715,happy
38716,neutral
38717,surprise
38718,neutral
38719,sad
38720,neutral
38721,neutral
38722,happy
38723,neutral
38724,happy
38725,happy
38726,happy
38727,happy
38728,happy
38729,neutral
38730,surprise
38731,happy
38732,happy
38733,neutral
38734,happy
38735,happy
38736,happy
38737,neutral
38738,happy
38739,sad
38740,neutral
38741,happy
38742,happy
38743,happy
38744,happy
38745,neutral
38746,happy
38747,happy
38748,happy
38749,happy
38750,happy
38751,neutral
38752,happy
38753,happy
38754,neutral
38755,happy
38756,happy
38757,happy
38758,neutral
38759,angry
38760,happy
38761,happy
38762,happy
38763,happy
38764,neutral
38765,happy
38766,neutral
38767,neutral
38768,happy
38769,neutral
38770,happy
38771,neutral
38772,happy
38773,neutral
38774,happy
38775,neutral
38776,neutral
38777,happy
38778,angry
38779,neutral
38780,happy
38781,happy
38782,neutral
38783,happy
38784,happy
38785,neutral
38786,happy
38787,happy
38788,happy
38789,sad
38790,neutral
38791,sad
38792,neutral
38793,happy
38794,neutral
38795,happy
38796,neutral
38797,happy
38798,happy
38799,happy
38800,sad
38801,neutral
38802,happy
38803,neutral
38804,happy
38805,happy
38806,happy
38807,neutral
38808,happy
38809,neutral
38810,happy
38811,sad
38812,neutral
38813,happy
38814,neutral
38815,neutral
38816,happy
38817,neutral
38818,happy
38819,happy
38820,happy
38821,happy
38822,happy
38823,happy
38824,neutral
38825,happy
38826,angry
38827,happy
38828,happy
38829,happy
38830,happy
38831,happy
38832,happy
38833,happy
38834,neutral
38835,neutral
38836,happy
38837,happy
38838,neutral
38839,happy
38840,happy
38841,neutral
38842,happy
38843,happy
38844,happy
38845,fear
38846,neutral
38847,angry
38848,happy
38849,happy
38850,happy
38851,surprise
38852,neutral
38853,happy
38854,happy
38855,neutral
38856,happy
38857,happy
38858,neutral
38859,happy
38860,happy
38861,happy
38862,happy
38863,neutral
38864,sad
38865,happy
38866,happy
38867,neutral
38868,fear
38869,happy
38870,neutral
38871,happy
38872,happy
38873,happy
38874,neutral
38875,fear
38876,happy
38877,happy
38878,happy
38879,surprise
38880,neutral
38881,neutral
38882,neutral
38883,happy
38884,happy
38885,angry
38886,neutral
38887,happy
38888,happy
38889,neutral
38890,happy
38891,sad
38892,happy
38893,neutral
38894,neutral
38895,sad
38896,happy
38897,happy
38898,happy
38899,happy
38900,happy
38901,neutral
38902,neutral
38903,happy
38904,angry
38905,neutral
38906,neutral
38907,neutral
38908,neutral
38909,happy
38910,fear
38911,neutral
38912,neutral
38913,angry
38914,neutral
38915,happy
38916,neutral
38917,neutral
38918,happy
38919,neutral
38920,happy
38921,angry
38922,neutral
38923,happy
38924,happy
38925,surprise
38926,neutral
38927,neutral
38928,happy
38929,happy
38930,neutral
38931,happy
38932,happy
38933,happy
38934,happy
38935,happy
38936,neutral
38937,happy
38938,happy
38939,happy
38940,neutral
38941,neutral
38942,happy
38943,neutral
38944,happy
38945,neutral
38946,neutral
38947,happy
38948,happy
38949,happy
38950,happy
38951,neutral
38952,happy
38953,angry
38954,neutral
38955,happy
38956,neutral
38957,happy
38958,neutral
38959,happy
38960,angry
38961,neutral
38962,happy
38963,happy
38964,happy
38965,happy
38966,surprise
38967,happy
38968,happy
38969,angry
38970,happy
38971,happy
38972,neutral
38973,happy
38974,neutral
38975,happy
38976,angry
38977,neutral
38978,happy
38979,happy
38980,neutral
38981,happy
38982,neutral
38983,happy
38984,happy
38985,happy
38986,happy
38987,happy
38988,happy
38989,happy
38990,happy
38991,neutral
38992,angry
38993,surprise
38994,neutral
38995,happy
38996,happy
38997,neutral
38998,happy
38999,sad
39000,neutral
39001,happy
39002,happy
39003,neutral
39004,happy
39005,neutral
39006,happy
39007,happy
39008,happy
39009,neutral
39010,neutral
39011,neutral
39012,neutral
39013,happy
39014,happy
39015,neutral
39016,happy
39017,happy
39018,happy
39019,happy
39020,happy
39021,happy
39022,happy
39023,happy
39024,happy
39025,happy
39026,neutral
39027,neutral
39028,happy
39029,happy
39030,surprise
39031,happy
39032,neutral
39033,neutral
39034,angry
39035,angry
39036,happy
39037,angry
39038,sad
39039,happy
39040,sad
39041,happy
39042,happy
39043,sad
39044,happy
39045,happy
39046,happy
39047,neutral
39048,happy
39049,happy
39050,happy
39051,happy
39052,neutral
39053,neutral
39054,happy
39055,neutral
39056,happy
39057,neutral
39058,happy
39059,neutral
39060,happy
39061,neutral
39062,neutral
39063,happy
39064,happy
39065,neutral
39066,happy
39067,neutral
39068,neutral
39069,happy
39070,happy
39071,happy
39072,happy
39073,neutral
39074,happy
39075,happy
39076,happy
39077,happy
39078,happy
39079,surprise
39080,happy
39081,neutral
39082,happy
39083,neutral
39084,happy
39085,neutral
39086,neutral
39087,happy
39088,happy
39089,happy
39090,neutral
39091,happy
39092,neutral
39093,neutral
39094,happy
39095,happy
39096,happy
39097,neutral
39098,neutral
39099,happy
39100,happy
39101,happy
39102,happy
39103,neutral
39104,happy
39105,happy
39106,happy
39107,neutral
39108,happy
39109,happy
39110,happy
39111,happy
39112,happy
39113,happy
39114,neutral
39115,happy
39116,happy
39117,neutral
39118,happy
39119,neutral
39120,neutral
39121,angry
39122,happy
39123,happy
39124,neutral
39125,happy
39126,happy
39127,happy
39128,happy
39129,sad
39130,happy
39131,angry
39132,happy
39133,happy
39134,happy
39135,happy
39136,happy
39137,neutral
39138,happy
39139,surprise
39140,neutral
39141,fear
39142,happy
39143,happy
39144,happy
39145,happy
39146,happy
39147,happy
39148,happy
39149,sad
39150,angry
39151,happy
39152,angry
39153,happy
39154,sad
39155,happy
39156,happy
39157,happy
39158,neutral
39159,happy
39160,happy
39161,happy
39162,happy
39163,neutral
39164,happy
39165,happy
39166,fear
39167,happy
39168,neutral
39169,neutral
39170,happy
39171,angry
39172,neutral
39173,surprise
39174,happy
39175,happy
39176,happy
39177,neutral
39178,neutral
39179,happy
39180,neutral
39181,happy
39182,neutral
39183,happy
39184,happy
39185,surprise
39186,neutral
39187,happy
39188,neutral
39189,happy
39190,happy
39191,happy
39192,surprise
39193,happy
39194,neutral
39195,neutral
39196,angry
39197,happy
39198,happy
39199,happy
39200,angry
39201,neutral
39202,angry
39203,happy
39204,happy
39205,happy
39206,happy
39207,happy
39208,neutral
39209,happy
39210,sad
39211,neutral
39212,happy
39213,happy
39214,happy
39215,happy
39216,angry
39217,neutral
39218,happy
39219,happy
39220,neutral
39221,happy
39222,neutral
39223,happy
39224,neutral
39225,fear
39226,neutral
39227,neutral
39228,happy
39229,happy
39230,happy
39231,happy
39232,happy
39233,sad
39234,happy
39235,happy
39236,happy
39237,neutral
39238,happy
39239,happy
39240,happy
39241,neutral
39242,happy
39243,neutral
39244,happy
39245,happy
39246,happy
39247,neutral
39248,happy
39249,happy
39250,happy
39251,sad
39252,happy
39253,happy
39254,happy
39255,neutral
39256,happy
39257,fear
39258,happy
39259,happy
39260,neutral
39261,happy
39262,neutral
39263,happy
39264,happy
39265,happy
39266,sad
39267,neutral
39268,happy
39269,neutral
39270,neutral
39271,happy
39272,angry
39273,happy
39274,happy
39275,happy
39276,happy
39277,happy
39278,happy
39279,happy
39280,neutral
39281,happy
39282,happy
39283,happy
39284,happy
39285,neutral
39286,happy
39287,neutral
39288,happy
39289,neutral
39290,neutral
39291,happy
39292,happy
39293,happy
39294,happy
39295,happy
39296,neutral
39297,neutral
39298,happy
39299,neutral
39300,sad
39301,fear
39302,neutral
39303,neutral
39304,happy
39305,happy
39306,happy
39307,happy
39308,happy
39309,angry
39310,neutral
39311,sad
39312,happy
39313,happy
39314,happy
39315,angry
39316,happy
39317,happy
39318,surprise
39319,neutral
39320,happy
39321,neutral
39322,sad
39323,neutral
39324,happy
39325,happy
39326,neutral
39327,neutral
39328,neutral
39329,happy
39330,neutral
39331,neutral
39332,happy
39333,neutral
39334,happy
39335,angry
39336,happy
39337,angry
39338,happy
39339,neutral
39340,happy
39341,happy
39342,happy
39343,sad
39344,happy
39345,happy
39346,sad
39347,happy
39348,neutral
39349,neutral
39350,happy
39351,happy
39352,happy
39353,happy
39354,happy
39355,happy
39356,happy
39357,happy
39358,fear
39359,happy
39360,happy
39361,happy
39362,happy
39363,surprise
39364,angry
39365,happy
39366,happy
39367,happy
39368,happy
39369,happy
39370,neutral
39371,happy
39372,neutral
39373,angry
39374,happy
39375,sad
39376,happy
39377,neutral
39378,happy
39379,happy
39380,neutral
39381,angry
39382,neutral
39383,neutral
39384,neutral
39385,happy
39386,neutral
39387,neutral
39388,happy
39389,happy
39390,happy
39391,happy
39392,happy
39393,neutral
39394,happy
39395,happy
39396,surprise
39397,happy
39398,happy
39399,happy
39400,happy
39401,neutral
39402,happy
39403,neutral
39404,neutral
39405,neutral
39406,happy
39407,happy
39408,surprise
39409,happy
39410,neutral
39411,neutral
39412,neutral
39413,neutral
39414,happy
39415,neutral
39416,happy
39417,happy
39418,happy
39419,happy
39420,happy
39421,neutral
39422,happy
39423,neutral
39424,neutral
39425,happy
39426,happy
39427,happy
39428,happy
39429,fear
39430,happy
39431,happy
39432,neutral
39433,angry
39434,happy
39435,happy
39436,happy
39437,happy
39438,happy
39439,happy
39440,happy
39441,happy
39442,neutral
39443,happy
39444,neutral
39445,happy
39446,neutral
39447,angry
39448,neutral
39449,happy
39450,neutral
39451,neutral
39452,angry
39453,neutral
39454,neutral
39455,happy
39456,happy
39457,happy
39458,happy
39459,neutral
39460,neutral
39461,neutral
39462,happy
39463,happy
39464,neutral
39465,happy
39466,neutral
39467,happy
39468,happy
39469,neutral
39470,happy
39471,neutral
39472,neutral
39473,happy
39474,happy
39475,happy
39476,neutral
39477,happy
39478,neutral
39479,happy
39480,happy
39481,happy
39482,surprise
39483,surprise
39484,happy
39485,happy
39486,happy
39487,happy
39488,angry
39489,happy
39490,happy
39491,neutral
39492,happy
39493,sad
39494,neutral
39495,happy
39496,happy
39497,neutral
39498,neutral
39499,neutral
39500,neutral
39501,happy
39502,neutral
39503,happy
39504,happy
39505,happy
39506,angry
39507,happy
39508,happy
39509,neutral
39510,happy
39511,happy
39512,happy
39513,happy
39514,happy
39515,happy
39516,fear
39517,happy
39518,angry
39519,neutral
39520,sad
39521,neutral
39522,happy
39523,angry
39524,happy
39525,happy
39526,neutral
39527,neutral
39528,sad
39529,neutral
39530,fear
39531,happy
39532,happy
39533,neutral
39534,happy
39535,neutral
39536,happy
39537,happy
39538,angry
39539,happy
39540,happy
39541,neutral
39542,happy
39543,happy
39544,neutral
39545,happy
39546,neutral
39547,happy
39548,happy
39549,neutral
39550,angry
39551,happy
39552,neutral
39553,happy
39554,sad
39555,happy
39556,happy
39557,neutral
39558,angry
39559,happy
39560,happy
39561,happy
39562,sad
39563,neutral
39564,happy
39565,happy
39566,happy
39567,happy
39568,neutral
39569,happy
39570,happy
39571,neutral
39572,happy
39573,angry
39574,happy
39575,happy
39576,happy
39577,neutral
39578,happy
39579,happy
39580,happy
39581,happy
39582,happy
39583,happy
39584,happy
39585,happy
39586,neutral
39587,happy
39588,neutral
39589,angry
39590,neutral
39591,happy
39592,happy
39593,happy
39594,surprise
39595,happy
39596,neutral
39597,neutral
39598,happy
39599,angry
39600,angry
39601,neutral
39602,sad
39603,happy
39604,happy
39605,happy
39606,neutral
39607,neutral
39608,neutral
39609,neutral
39610,fear
39611,happy
39612,happy
39613,neutral
39614,happy
39615,happy
39616,happy
39617,happy
39618,happy
39619,neutral
39620,neutral
39621,happy
39622,happy
39623,happy
39624,neutral
39625,happy
39626,happy
39627,angry
39628,sad
39629,happy
39630,happy
39631,happy
39632,happy
39633,sad
39634,happy
39635,happy
39636,angry
39637,neutral
39638,neutral
39639,happy
39640,happy
39641,happy
39642,happy
39643,neutral
39644,happy
39645,happy
39646,happy
39647,neutral
39648,neutral
39649,happy
39650,happy
39651,angry
39652,surprise
39653,sad
39654,happy
39655,happy
39656,happy
39657,neutral
39658,neutral
39659,neutral
39660,neutral
39661,happy
39662,neutral
39663,neutral
39664,happy
39665,happy
39666,neutral
39667,happy
39668,happy
39669,happy
39670,sad
39671,happy
39672,happy
39673,happy
39674,happy
39675,happy
39676,happy
39677,happy
39678,neutral
39679,happy
39680,angry
39681,happy
39682,happy
39683,happy
39684,neutral
39685,neutral
39686,happy
39687,neutral
39688,sad
39689,happy
39690,neutral
39691,happy
39692,angry
39693,neutral
39694,happy
39695,neutral
39696,happy
39697,neutral
39698,happy
39699,neutral
39700,happy
39701,happy
39702,happy
39703,happy
39704,happy
39705,angry
39706,neutral
39707,neutral
39708,happy
39709,happy
39710,happy
39711,happy
39712,happy
39713,happy
39714,neutral
39715,angry
39716,neutral
39717,happy
39718,angry
39719,happy
39720,neutral
39721,neutral
39722,happy
39723,happy
39724,happy
39725,happy
39726,happy
39727,happy
39728,neutral
39729,happy
39730,neutral
39731,neutral
39732,happy
39733,neutral
39734,happy
39735,happy
39736,happy
39737,neutral
39738,happy
39739,neutral
39740,neutral
39741,neutral
39742,happy
39743,happy
39744,neutral
39745,happy
39746,happy
39747,neutral
39748,happy
39749,happy
39750,neutral
39751,happy
39752,neutral
39753,neutral
39754,happy
39755,happy
39756,happy
39757,happy
39758,sad
39759,happy
39760,neutral
39761,sad
39762,happy
39763,happy
39764,neutral
39765,happy
39766,happy
39767,neutral
39768,happy
39769,neutral
39770,angry
39771,happy
39772,happy
39773,happy
39774,happy
39775,happy
39776,happy
39777,happy
39778,sad
39779,happy
39780,happy
39781,neutral
39782,happy
39783,happy
39784,happy
39785,happy
39786,angry
39787,happy
39788,neutral
39789,neutral
39790,happy
39791,happy
39792,happy
39793,happy
39794,happy
39795,neutral
39796,sad
39797,happy
39798,neutral
39799,neutral
39800,angry
39801,happy
39802,happy
39803,happy
39804,happy
39805,neutral
39806,happy
39807,neutral
39808,happy
39809,happy
39810,happy
39811,happy
39812,neutral
39813,neutral
